trade_date,decision_at,incremental_pnl,incremental_daily_return,incremental_capital_days,concentration,gross_after,current_account_drawdown,gross_before,state_trade_date,market_median_ret20,market_median_ret60,market_positive_ret20_share,market_positive_ret60_share,state_as_of,b20_l5,b20_l5_source_timestamp,market_regime,index_realized_vol20_prior,index_amount_prior,breadth_bucket,year,block,gap,mcb_mode,target,mechanic
2026-03-20,2026-03-20 09:30:00,0.0,0.0,0.0,0.0,0.0,0.010378992867897341,0.0,2026-03-19,-0.06048796612118196,0.018265221017514488,0.2368273542600897,0.5577354260089686,2026-03-19 15:00:00,0.391645640594337,2026-03-12 15:00:00,TRANSITION,0.23851885654282642,443807163446.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-03-23,2026-03-23 09:30:00,0.0,0.0,0.0,0.0,0.0,0.010378992867897341,0.0,2026-03-20,-0.08139563478530687,0.00963966677834105,0.18946188340807174,0.5269058295964125,2026-03-20 15:00:00,0.39108494533221194,2026-03-13 15:00:00,TRANSITION,0.23965935561074023,486114330316.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-03-24,2026-03-24 09:30:00,0.0,0.0,0.0,0.0,0.0,0.010378992867897341,0.0,2026-03-23,-0.13037979812010925,-0.054956993203480076,0.12556053811659193,0.34052690582959644,2026-03-23 15:00:00,0.3999439461883408,2026-03-16 15:00:00,BEAR,0.2864232215291112,505938395297.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-03-25,2026-03-25 09:30:00,0.0,0.0,0.0,0.0,0.0,0.010378992867897341,0.0,2026-03-24,-0.10901001112347053,-0.02844638949671785,0.14782608695652175,0.417671809256662,2026-03-24 15:00:00,0.27333894028595457,2026-03-17 15:00:00,BEAR,0.3014657416510315,432416549029.00006,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-03-26,2026-03-26 09:30:00,0.0,0.0,0.0,0.0,0.0,0.010378992867897341,0.0,2026-03-25,-0.09848484848484851,-0.024705882352941355,0.17223001402524543,0.41935483870967744,2026-03-25 15:00:00,0.303896832071769,2026-03-18 15:00:00,BEAR,0.3057419426195656,471082962176.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-03-27,2026-03-27 09:30:00,0.0,0.0,0.0,0.0,0.0,0.010378992867897341,0.0,2026-03-26,-0.11157024793388437,-0.03992740471869338,0.14790906539433063,0.37945551501543645,2026-03-26 15:00:00,0.2368273542600897,2026-03-19 15:00:00,BEAR,0.30464693130709697,404052687696.00006,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-03-30,2026-03-30 09:30:00,0.0,0.0,0.0,0.0,0.0,0.010378992867897341,0.0,2026-03-27,-0.10218253968253954,-0.022492401215805535,0.14911541701769165,0.43049705139005895,2026-03-27 15:00:00,0.18946188340807174,2026-03-20 15:00:00,BEAR,0.30863096913846594,403803691770.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-03-31,2026-03-31 09:30:00,205688.88546998426,0.005342627923845275,6306342.788149357,0.16855694955499054,0.7517681694511553,0.010378992867897341,0.0,2026-03-30,-0.07446088558651826,-0.027299519813006545,0.18679775280898878,0.41544943820224717,2026-03-30 15:00:00,0.12556053811659193,2026-03-23 15:00:00,BEAR,0.30916430612451085,411973881300.00006,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-01,2026-04-01 09:30:00,99398.33690655045,0.0025666906147102596,27854090.425188065,0.15001739254125415,0.5863466108490382,0.004822632185289999,0.7517681694511553,2026-03-31,-0.05846822478193481,-0.04575754308408059,0.22640449438202248,0.3547752808988764,2026-03-31 15:00:00,0.14782608695652175,2026-03-24 15:00:00,BEAR,0.285889240567676,404652134124.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-02,2026-04-02 09:30:00,-269191.70596501604,-0.006889527197314958,22976369.60513687,0.09823419818894019,0.7492350783819512,0.002137542955299887,0.5863466108490382,2026-04-01,-0.03851540616246485,-0.029436501261564496,0.2973883740522325,0.4018534119629318,2026-04-01 15:00:00,0.17223001402524543,2026-03-25 15:00:00,BEAR,0.29614020009410497,420061154056.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-03,2026-04-03 09:30:00,-674058.2299526297,-0.01709193818396867,27277151.988794804,0.10164292033492635,0.7445047946721749,0.009423122672246875,0.7492350783819512,2026-04-02,-0.06663819932092846,-0.04009671587692504,0.22768107804604154,0.3702975856260528,2026-04-02 15:00:00,0.14790906539433063,2026-03-26 15:00:00,BEAR,0.2982670056051015,388676703461.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-07,2026-04-07 09:30:00,-248378.63906304725,-0.0064260221933019335,106396182.94207525,0.09968007259451434,0.7427164581842903,0.027762839302515552,0.7445047946721749,2026-04-03,-0.10660336642209756,-0.06156806156806138,0.14229581813078865,0.31855178220600616,2026-04-03 15:00:00,0.14911541701769165,2026-03-27 15:00:00,BEAR,0.29557878595031417,354378845650.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-08,2026-04-08 09:30:00,2175174.9503613766,0.056699523261632113,26552182.849386692,0.09737692629973807,0.7575765360708043,0.034520703319320334,0.7427164581842903,2026-04-07,-0.08340923530646949,-0.051240565716874686,0.17181358787198203,0.35008422234699604,2026-04-07 15:00:00,0.18679775280898878,2026-03-30 15:00:00,BEAR,0.29940390644160436,343772200425.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-09,2026-04-09 09:30:00,-124464.58363209479,-0.006576191324718055,26880073.79427004,0.3048055937851525,0.642301755440497,0.0,0.7575765360708043,2026-04-08,-0.06428571428571417,-0.031055900621118182,0.19915848527349228,0.3938288920056101,2026-04-08 15:00:00,0.22640449438202248,2026-03-31 15:00:00,BEAR,0.3400613912384241,520657875320.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-10,2026-04-10 09:30:00,299196.82048759796,0.004453204937739569,21742675.96740389,0.30765913822332636,0.6280431256440122,0.0021790385883181385,0.642301755440497,2026-04-09,-0.0760904527511087,-0.05540718819082935,0.18199663488502524,0.34604598990465507,2026-04-09 15:00:00,0.2973883740522325,2026-04-01 15:00:00,BEAR,0.33983182699930853,466353987595.00006,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-13,2026-04-13 09:30:00,5685.1873375326395,5.8013870767681717e-05,64301597.25089979,0.31030337232030863,0.6238908982265355,0.0,0.6280431256440122,2026-04-10,-0.05788423153692612,-0.0441001191895114,0.21783010933557612,0.36389122511914773,2026-04-10 15:00:00,0.22768107804604154,2026-04-02 15:00:00,BEAR,0.3425419170165548,494992306540.00006,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-14,2026-04-14 09:30:00,422084.22531748377,0.006520197450463478,22127229.72488022,0.30997781267329627,0.6774281878758898,0.0,0.6238908982265355,2026-04-13,-0.05380415403501204,-0.055670266271895086,0.23010089686098656,0.336042600896861,2026-04-13 15:00:00,0.14229581813078865,2026-04-03 15:00:00,BEAR,0.339606778120994,452431894323.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-15,2026-04-15 09:30:00,-253217.90485016257,-0.004260049780886744,24363115.850260735,0.3075466808297552,0.7461632179210964,0.0,0.6774281878758898,2026-04-14,-0.0485828848368009,-0.05912029520295209,0.25196188340807174,0.33239910313901344,2026-04-14 15:00:00,0.17181358787198203,2026-04-07 15:00:00,BEAR,0.3442146816349932,509465034836.00006,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-16,2026-04-16 09:30:00,810831.5787998401,0.013379344524416994,26065285.87852955,0.30584071200355933,0.7383012303770444,0.007170477798983388,0.7461632179210964,2026-04-15,-0.03643760750187125,-0.07699170364317587,0.31604038137969714,0.30678631519910265,2026-04-15 15:00:00,0.19915848527349228,2026-04-08 15:00:00,BEAR,0.3338108898673448,520849253124.00006,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-17,2026-04-17 09:30:00,1016378.3466620483,0.016425214834176312,26491191.23260641,0.3143968685696881,0.7552625006777448,0.0,0.7383012303770444,2026-04-16,-0.03329917225896756,-0.05734020998342226,0.31109865470852016,0.3444506726457399,2026-04-16 15:00:00,0.18199663488502524,2026-04-09 15:00:00,BEAR,0.33662589651694097,504935058833.00006,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-20,2026-04-20 09:30:00,325188.23314230517,0.004999363175538755,83227041.6278925,0.3149911471786369,0.7382724872059928,0.0,0.7552625006777448,2026-04-17,-0.012048192771084376,-0.06094022054556014,0.42949257078777686,0.34146341463414637,2026-04-17 15:00:00,0.21783010933557612,2026-04-10 15:00:00,BEAR,0.32514064992631,530440512312.00006,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-21,2026-04-21 09:30:00,-53254.58599991724,-0.0007355013076611134,27409488.5739913,0.32108771346243736,0.7519756145101213,0.0,0.7382724872059928,2026-04-20,0.02092050209205021,-0.053497942386831365,0.6272089761570827,0.3582047685834502,2026-04-20 15:00:00,0.23010089686098656,2026-04-13 15:00:00,TRANSITION,0.31777243641077774,559665065901.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-22,2026-04-22 09:30:00,774317.7442360744,0.012173992832899432,27667319.18689537,0.2670414622577459,0.7508412406313074,0.0014602031113734038,0.7519756145101213,2026-04-21,0.07719354520331623,-0.055539060438110355,0.8636363636363636,0.3538159371492705,2026-04-21 15:00:00,0.25196188340807174,2026-04-14 15:00:00,TRANSITION,0.2532068144144077,521902188211.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-23,2026-04-23 09:30:00,-303424.05875597335,-0.003582336358583885,27254346.065084457,0.1976285454310057,0.7027460660030378,0.0,0.7508412406313074,2026-04-22,0.040166204986149534,-0.06472491909385114,0.7236731255265375,0.33052513338949735,2026-04-22 15:00:00,0.31604038137969714,2026-04-15 15:00:00,TRANSITION,0.24505331108836004,558389615169.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-24,2026-04-24 09:30:00,-566174.0073942747,-0.006069029025731273,24690810.794835567,0.16426059510778615,0.6914389791741931,0.008306897397571511,0.7027460660030378,2026-04-23,0.01112239097288148,-0.0710933076286126,0.5539629005059022,0.3178752107925801,2026-04-23 15:00:00,0.31109865470852016,2026-04-16 15:00:00,TRANSITION,0.24842863561891923,623696526109.0001,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-27,2026-04-27 09:30:00,173994.86109593138,0.0015942021687107752,72110253.7564435,0.15036999774270413,0.6873446537100292,0.024017543156468313,0.6914389791741931,2026-04-24,0.022556390977443552,-0.07725947521865884,0.6151898734177215,0.30239099859353025,2026-04-24 15:00:00,0.42949257078777686,2026-04-17 15:00:00,TRANSITION,0.24248889007404625,566282031229.0001,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-28,2026-04-28 09:30:00,-282337.5958449654,-0.0026413645053678884,24208575.162087917,0.1434444614947648,0.6935279705848704,0.01909454854938497,0.6873446537100292,2026-04-27,0.01747572815533971,-0.07844474761255116,0.5838264299802761,0.3031839954916878,2026-04-27 15:00:00,0.6272089761570827,2026-04-20 15:00:00,TRANSITION,0.23976447192763511,544735960417.00006,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-29,2026-04-29 09:30:00,62550.67251049727,0.0005704621931320549,24619849.73056984,0.1463277286491305,0.7460418027485186,0.027060268796555542,0.6935279705848704,2026-04-28,0.003012048192771122,-0.0921625544267054,0.5121602288984263,0.27896995708154504,2026-04-28 15:00:00,0.8636363636363636,2026-04-21 15:00:00,TRANSITION,0.24746361305728246,549201647095.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-04-30,2026-04-30 09:30:00,33400.716614285484,-4.438008408865109e-05,24919960.347839832,0.08701711825002467,0.5673456028711177,0.02528875533663888,0.7460418027485186,2026-04-29,0.02626262626262621,-0.0717022441160371,0.6329802462066991,0.31548811909533353,2026-04-29 15:00:00,0.7236731255265375,2026-04-22 15:00:00,TRANSITION,0.23602849836291284,557143418182.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-06,2026-05-06 09:30:00,308712.8640220724,0.003030648920937116,118261763.05680466,0.08910008326499189,0.5729475596789261,0.02423959179714752,0.5673456028711177,2026-04-30,0.01724137931034475,-0.06408094435075873,0.5740051531634698,0.3323790438018895,2026-04-30 15:00:00,0.5539629005059022,2026-04-23 15:00:00,TRANSITION,0.22992582290992336,595981862152.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-07,2026-05-07 09:30:00,483878.8028250132,0.0048264434838968424,20335799.54300165,0.0923451916140284,0.5007378210432971,0.015563715969874492,0.5729475596789261,2026-05-06,0.04597701149425282,-0.049689440993788914,0.6716289722301746,0.3787575150300601,2026-05-06 15:00:00,0.6151898734177215,2026-04-24 15:00:00,TRANSITION,0.2238337371433959,690961217002.9999,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-08,2026-05-08 09:30:00,220320.64894698933,0.001215037353926935,19334762.94031334,0.08120820926283856,0.690070332309988,0.0020084875246451084,0.5007378210432971,2026-05-07,0.08045977011494254,-0.03992556251057344,0.7874105865522174,0.4080114449213162,2026-05-07 15:00:00,0.5838264299802761,2026-04-27 15:00:00,TRANSITION,0.216802409848729,687608424374.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-11,2026-05-11 09:30:00,517898.04268861935,0.0032090935203406574,73143436.82505512,0.07612775022152066,0.6597834958272898,0.0,0.690070332309988,2026-05-08,0.07584597432905493,-0.032188841201716833,0.7834048640915594,0.4237482117310443,2026-05-08 15:00:00,0.5121602288984263,2026-04-28 15:00:00,TRANSITION,0.21721123878118975,656747057093.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-12,2026-05-12 09:30:00,-45839.02086518891,-0.00041816545096060574,23415593.76468134,0.07496068140869663,0.6976898506615798,0.0,0.6597834958272898,2026-05-11,0.041759880686055295,-0.005917159763313751,0.6668569797316586,0.4852983157293748,2026-05-11 15:00:00,0.6329802462066991,2026-04-29 15:00:00,TRANSITION,0.16473839764783008,742541492856.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-13,2026-05-13 09:30:00,387905.3844712097,0.002485773241184007,24630046.83637333,0.0780762775192543,0.695515989052314,0.0012643005445849287,0.6976898506615798,2026-05-12,0.044754810970528025,-0.03337061643156691,0.6782857142857143,0.412,2026-05-12 15:00:00,0.5740051531634698,2026-04-30 15:00:00,TRANSITION,0.1653496768937492,683458191308.9999,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-14,2026-05-14 09:30:00,-389649.8596579246,-0.0027877158775410377,25005410.695555687,0.07975096980803667,0.6854894299769686,0.0,0.695515989052314,2026-05-13,0.04067404046133494,-0.03683327730328362,0.6535388127853882,0.4103881278538813,2026-05-13 15:00:00,0.6716289722301746,2026-05-06 15:00:00,TRANSITION,0.16830765844673068,677186620719.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-15,2026-05-15 09:30:00,-193964.21021644585,-0.0016402489436926804,24569983.80493164,0.0804224196842105,0.7083137564017149,0.010857702531494207,0.6854894299769686,2026-05-14,0.019485737243873258,-0.049038979701814256,0.5737517831669044,0.38944365192582026,2026-05-14 15:00:00,0.7874105865522174,2026-05-07 15:00:00,TRANSITION,0.1910410782180621,730969710799.0001,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-18,2026-05-18 09:30:00,190721.92110671662,0.001029608701270674,75488840.41285896,0.08088779904879981,0.6674481313665472,0.016195585448224414,0.7083137564017149,2026-05-15,0.004988306712444657,-0.0542871900826446,0.516837899543379,0.3858447488584475,2026-05-15 15:00:00,0.7834048640915594,2026-05-08 15:00:00,TRANSITION,0.1945264678811704,730238194125.0,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-19,2026-05-19 09:30:00,80957.44513951987,0.0009095501193444495,24073432.906139374,0.09534780361741917,0.6789471075552366,0.01077016543435283,0.6674481313665472,2026-05-18,0.011571254567600775,-0.06500691562932226,0.5323638437410892,0.3558597091531223,2026-05-18 15:00:00,0.6668569797316586,2026-05-11 15:00:00,TRANSITION,0.1922215724811198,628497008229.0001,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-20,2026-05-20 09:30:00,7618.951968675479,0.0003298934576602694,24966878.98506975,0.10446356861084881,0.6503805546020387,0.00860870762916588,0.6789471075552366,2026-05-19,0.006509241725234927,-0.05863371117820504,0.521689497716895,0.365296803652968,2026-05-19 15:00:00,0.6782857142857143,2026-05-12 15:00:00,TRANSITION,0.18865549100316564,628935613994.0001,MAJORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-21,2026-05-21 09:30:00,-642897.3290185723,-0.0076516711752507,24497204.74788618,0.10433504159324881,0.6496861096510402,0.008477955085089972,0.6503805546020387,2026-05-20,-0.004098360655737765,-0.06655192197360849,0.4841654778887304,0.3594864479315264,2026-05-20 15:00:00,0.6535388127853882,2026-05-13 15:00:00,BEAR,0.1878235541731271,653945996335.0001,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-22,2026-05-22 09:30:00,683087.0860133935,0.008374723073349894,24112023.874553204,0.08022415188112617,0.43051821033513776,0.025506452451228512,0.6496861096510402,2026-05-21,-0.035755478662053086,-0.08246474555487426,0.3775306529797548,0.3176504134587967,2026-05-21 15:00:00,0.5737517831669044,2026-05-14 15:00:00,BEAR,0.2283262088013105,744490227370.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-25,2026-05-25 09:30:00,179186.1858024355,0.0031012038640184716,52892180.30443382,0.0798179821823288,0.6623982497978902,0.007420263153922635,0.43051821033513776,2026-05-22,-0.024126984126984108,-0.06930091185410325,0.4305674365554605,0.3478756772169946,2026-05-22 15:00:00,0.516837899543379,2026-05-15 15:00:00,BEAR,0.2393387332261223,613491387497.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-26,2026-05-26 09:30:00,-258032.50538094714,-0.004858268281261811,27850983.160535336,0.077664219157334,0.7368191753109601,0.0029629821015307867,0.6623982497978902,2026-05-25,-0.02715018647481221,-0.08249710577691205,0.41173120728929385,0.33171981776765375,2026-05-25 15:00:00,0.5323638437410892,2026-05-18 15:00:00,BEAR,0.23714881895120613,668583970114.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-27,2026-05-27 09:30:00,-705606.4745567255,-0.014072803283940151,30225596.301318645,0.07691160561305693,0.6906658041339182,0.009257147579854963,0.7368191753109601,2026-05-26,-0.03261690589575822,-0.10002406987432094,0.3906605922551253,0.3021070615034169,2026-05-26 15:00:00,0.521689497716895,2026-05-19 15:00:00,BEAR,0.23608559612195898,681153504048.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-28,2026-05-28 09:30:00,45649.728611713275,0.0010119523348814058,28373229.995251656,0.07012717955543624,0.7433782797749091,0.026265719613376315,0.6906658041339182,2026-05-27,-0.04816753926701578,-0.11810211449200614,0.34918826545143833,0.2714326402734264,2026-05-27 15:00:00,0.4841654778887304,2026-05-20 15:00:00,BEAR,0.24290035220710096,668282707862.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-05-29,2026-05-29 09:30:00,-1270355.8868782334,-0.027258558329876757,30447086.91442728,0.0691049173388001,0.738954122659932,0.025189957217904513,0.7433782797749091,2026-05-28,-0.05337422433383382,-0.12267801857585131,0.3352305065452476,0.2646556630620376,2026-05-28 15:00:00,0.3775306529797548,2026-05-21 15:00:00,BEAR,0.24492001254191953,636606110725.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-06-01,2026-06-01 09:30:00,16518.156374854967,0.000321478383515761,88518039.22266531,0.07657212857957557,0.7487346534615463,0.055385114793028545,0.738954122659932,2026-05-29,-0.06101694915254219,-0.11686858544763923,0.29535744802050695,0.26288806607804044,2026-05-29 15:00:00,0.4305674365554605,2026-05-22 15:00:00,BEAR,0.25971526591312194,705660466956.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-06-02,2026-06-02 09:30:00,-584198.5472164545,-0.014305178074271827,30073020.14355755,0.5781574750469046,0.7381857415647591,0.05497884304746248,0.7487346534615463,2026-06-01,-0.05700076511094121,-0.07671601615074009,0.28636493025903786,0.32450896669513235,2026-06-01 15:00:00,0.41173120728929385,2026-05-25 15:00:00,BEAR,0.25680457656133066,607633321058.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-06-03,2026-06-03 09:30:00,-520996.95921015926,-0.012892294864187394,29682116.41889286,0.6580594096795556,0.7349956939574569,0.06846791099502603,0.7381857415647591,2026-06-02,-0.07356948228882842,-0.08320682048041805,0.261017912994029,0.3184532271822576,2026-06-02 15:00:00,0.3906605922551253,2026-05-26 15:00:00,BEAR,0.25682609296630926,589657282873.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-06-04,2026-06-04 09:30:00,-891475.7235178594,-0.02238271275049762,29300678.697754383,0.6681345777625697,0.7430030842300391,0.08051256444752242,0.7349956939574569,2026-06-03,-0.09379143563012882,-0.10211245184501255,0.22487223168654175,0.29045996592844975,2026-06-03 15:00:00,0.34918826545143833,2026-05-27 15:00:00,BEAR,0.24342618816801823,688232619745.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-06-05,2026-06-05 09:30:00,-166937.8319420144,-0.004288343409254005,28928889.552615166,0.675433223134107,0.7423034849810572,0.10111218118267007,0.7430030842300391,2026-06-04,-0.11277599958364232,-0.13050455041308434,0.1899488926746167,0.25837592277115273,2026-06-04 15:00:00,0.3352305065452476,2026-05-28 15:00:00,BEAR,0.2349490705918907,599542777865.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-06-08,2026-06-08 09:30:00,-1057123.4751791582,-0.02726872204709357,86115609.04511881,0.6801301440947688,0.7351826711372833,0.10496942043528545,0.7423034849810572,2026-06-05,-0.1148186808938374,-0.11740682213336562,0.17952353942144073,0.27680090754395914,2026-06-05 15:00:00,0.29535744802050695,2026-05-29 15:00:00,BEAR,0.23582410607960955,664778756146.0,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
2026-06-09,2026-06-09 09:30:00,-72068.97810249217,-0.0018589904897583084,27828461.992694855,0.6380966708966493,0.7461815299151463,0.12939638268134224,0.7351826711372833,2026-06-08,-0.14312977099236623,-0.1528822055137845,0.1408330971946727,0.22159251912723152,2026-06-08 15:00:00,0.28636493025903786,2026-06-01 15:00:00,BEAR,0.24831437420629723,603155103798.9999,MINORITY_POSITIVE_20D,2026,ROLLFORWARD_DIAGNOSTIC,IFCGR,confirmation_tag,G75,FULL_BOOK_NORMALIZATION
