trade_date,family,nav,cash,positions,industries,industry_hhi,replay
2019-07-16,winner_extension,10464924.4117,2.91038304567e-10,66,18,0.115632996738,winner_extension
2019-07-17,winner_extension,10455504.7264,2.91038304567e-10,66,18,0.115558323717,winner_extension
2019-07-18,winner_extension,10377434.8204,2.91038304567e-10,66,18,0.115270320767,winner_extension
2019-07-19,winner_extension,10421021.8624,-5.82076609135e-11,61,20,0.120185946265,winner_extension
2019-07-22,winner_extension,10242921.0909,-5.82076609135e-11,61,20,0.120980430136,winner_extension
2019-07-23,winner_extension,10239074.8196,-5.82076609135e-11,61,20,0.11971192772,winner_extension
2019-07-24,winner_extension,10337482.1575,-5.82076609135e-11,61,20,0.118747587943,winner_extension
2019-07-25,winner_extension,10368960.2337,-5.82076609135e-11,61,20,0.119430942022,winner_extension
2019-07-26,winner_extension,10382417.572,0,58,15,0.143265743638,winner_extension
2019-07-29,winner_extension,10421623.9829,0,58,15,0.143834429365,winner_extension
2019-07-30,winner_extension,10451954.632,0,58,15,0.143476990025,winner_extension
2019-07-31,winner_extension,10375821.8032,0,58,15,0.142774899671,winner_extension
2019-08-01,winner_extension,10324403.3091,0,58,15,0.143068526209,winner_extension
2019-08-02,winner_extension,10284622.3681,0,54,13,0.170208736471,winner_extension
2019-08-05,winner_extension,10084472.7314,0,54,13,0.170156430141,winner_extension
2019-08-06,winner_extension,9924396.5592,0,54,13,0.170476082086,winner_extension
2019-08-07,winner_extension,9854798.8183,0,54,13,0.170120640878,winner_extension
2019-08-08,winner_extension,9904306.90812,0,54,13,0.169907941231,winner_extension
2019-08-09,winner_extension,9746288.28581,-4.36557456851e-10,51,14,0.126936379717,winner_extension
2019-08-12,winner_extension,9934834.83571,-4.36557456851e-10,51,14,0.127828628616,winner_extension
2019-08-13,winner_extension,9917061.40264,-4.36557456851e-10,51,14,0.127475483271,winner_extension
2019-08-14,winner_extension,9943857.02566,-4.36557456851e-10,51,14,0.126977575005,winner_extension
2019-08-15,winner_extension,9929502.02671,-4.36557456851e-10,51,14,0.12653403186,winner_extension
2019-08-16,winner_extension,9975711.36043,-4.65661287308e-10,49,12,0.129308749357,winner_extension
2019-08-19,winner_extension,10263293.8284,-4.65661287308e-10,49,12,0.129106231677,winner_extension
2019-08-20,winner_extension,10257704.2447,-4.65661287308e-10,49,12,0.128665050167,winner_extension
2019-08-21,winner_extension,10242937.0362,-4.65661287308e-10,49,12,0.128921743098,winner_extension
2019-08-22,winner_extension,10325834.3468,-4.65661287308e-10,49,12,0.128999980276,winner_extension
2019-08-23,winner_extension,10361789.4127,5.52972778678e-10,47,14,0.116102009284,winner_extension
2019-08-26,winner_extension,10362777.6767,5.52972778678e-10,47,14,0.114669078085,winner_extension
2019-08-27,winner_extension,10478479.0063,5.52972778678e-10,47,14,0.114220664844,winner_extension
2019-08-28,winner_extension,10408027.4043,5.52972778678e-10,47,14,0.113479067429,winner_extension
2019-08-29,winner_extension,10371969.8413,5.52972778678e-10,47,14,0.113753379428,winner_extension
2019-08-30,winner_extension,10309046.4416,5.82076609135e-11,49,15,0.119901130501,winner_extension
2019-09-02,winner_extension,10492846.3005,5.82076609135e-11,49,15,0.119887166588,winner_extension
2019-09-03,winner_extension,10557478.1771,5.82076609135e-11,49,15,0.120817288841,winner_extension
2019-09-04,winner_extension,10690738.8478,5.82076609135e-11,49,15,0.121999307942,winner_extension
2019-09-05,winner_extension,10887126.4004,5.82076609135e-11,49,15,0.122996472521,winner_extension
2019-09-06,winner_extension,10862394.7052,-7.27595761418e-12,57,20,0.115881217164,winner_extension
2019-09-09,winner_extension,11127152.8555,-7.27595761418e-12,57,20,0.11599144694,winner_extension
2019-09-10,winner_extension,11189984.1249,-7.27595761418e-12,57,20,0.116283278668,winner_extension
2019-09-11,winner_extension,11086605.4496,-7.27595761418e-12,57,20,0.116340438231,winner_extension
2019-09-12,winner_extension,11102998.4834,-7.27595761418e-12,57,20,0.11585611455,winner_extension
2019-09-16,winner_extension,11122910.5555,4.36557456851e-11,66,25,0.107214018803,winner_extension
2019-09-17,winner_extension,10826359.9676,4.36557456851e-11,66,25,0.106778260088,winner_extension
2019-09-18,winner_extension,10852813.5411,4.36557456851e-11,66,25,0.106397073433,winner_extension
2019-09-19,winner_extension,11038891.4547,4.36557456851e-11,66,25,0.107591377281,winner_extension
2019-09-20,winner_extension,11079149.9203,4.36557456851e-11,66,25,0.109359361729,winner_extension
2019-09-23,winner_extension,11002812.0739,0,72,28,0.103151434048,winner_extension
2019-09-24,winner_extension,11121730.0304,0,72,28,0.104878015324,winner_extension
2019-09-25,winner_extension,10945150.0572,0,72,28,0.105862730307,winner_extension
2019-09-26,winner_extension,10638753.514,0,72,28,0.107378528655,winner_extension
2019-09-27,winner_extension,10824466.6877,0,72,28,0.109426678237,winner_extension
2019-09-30,winner_extension,10825676.4243,4.07453626394e-10,69,26,0.133016211309,winner_extension
2019-10-08,winner_extension,10920870.0065,4.07453626394e-10,69,26,0.134196130784,winner_extension
2019-10-09,winner_extension,11092966.7289,4.07453626394e-10,69,26,0.137299142876,winner_extension
2019-10-10,winner_extension,11370144.6734,4.07453626394e-10,69,26,0.140045158433,winner_extension
2019-10-11,winner_extension,11472231.5983,4.07453626394e-10,69,26,0.141792388708,winner_extension
2019-10-14,winner_extension,11607900.2125,-5.52972778678e-10,64,26,0.166637734297,winner_extension
2019-10-15,winner_extension,11420574.0752,-5.52972778678e-10,64,26,0.164391043354,winner_extension
2019-10-16,winner_extension,11354397.8681,-5.52972778678e-10,64,26,0.163791264233,winner_extension
2019-10-17,winner_extension,11495464.4757,-5.52972778678e-10,64,26,0.165684763224,winner_extension
2019-10-18,winner_extension,11370806.0689,-5.52972778678e-10,64,26,0.165653224082,winner_extension
2019-10-21,winner_extension,11278079.2097,1.7462298274e-10,57,23,0.129575242213,winner_extension
2019-10-22,winner_extension,11347897.5298,572262.00789,56,23,0.132766412985,winner_extension
2019-10-23,winner_extension,11269067.3315,572262.00789,56,23,0.133685036035,winner_extension
2019-10-24,winner_extension,11324821.6765,572262.00789,56,23,0.134148277253,winner_extension
2019-10-25,winner_extension,11311355.2387,572262.00789,56,23,0.133996143412,winner_extension
2019-10-28,winner_extension,11361252.0286,415195.93538,50,18,0.193571267737,winner_extension
2019-10-29,winner_extension,11346436.8368,415195.93538,50,18,0.193287383373,winner_extension
2019-10-30,winner_extension,11248323.0134,640593.971551,49,17,0.202759049126,winner_extension
2019-10-31,winner_extension,11189226.2906,640593.971551,49,17,0.202579227775,winner_extension
2019-11-01,winner_extension,11233386.2603,640593.971551,49,17,0.203044870359,winner_extension
2019-11-04,winner_extension,11284791.7091,1.45519152284e-11,56,16,0.187282452984,winner_extension
2019-11-05,winner_extension,11341290.4038,1.45519152284e-11,56,16,0.188588552265,winner_extension
2019-11-06,winner_extension,11249519.9239,1.45519152284e-11,56,16,0.190255791999,winner_extension
2019-11-07,winner_extension,11293601.063,1.45519152284e-11,56,16,0.189085522626,winner_extension
2019-11-08,winner_extension,11194034.3356,1.45519152284e-11,56,16,0.188058150608,winner_extension
2019-11-11,winner_extension,10975091.4689,3.78349795938e-10,57,13,0.182593270735,winner_extension
2019-11-12,winner_extension,11046397.2244,3.78349795938e-10,57,13,0.182484543253,winner_extension
2019-11-13,winner_extension,11042422.836,3.78349795938e-10,57,13,0.182236613029,winner_extension
2019-11-14,winner_extension,11051514.9753,3.78349795938e-10,57,13,0.181391536923,winner_extension
2019-11-15,winner_extension,10881498.8477,3.78349795938e-10,57,13,0.182745969608,winner_extension
2019-11-18,winner_extension,10924462.8254,5.82076609135e-11,59,14,0.172040175471,winner_extension
2019-11-19,winner_extension,11038181.8115,5.82076609135e-11,59,14,0.17065611369,winner_extension
2019-11-20,winner_extension,11002140.9607,5.82076609135e-11,59,14,0.169906174017,winner_extension
2019-11-21,winner_extension,10994524.2861,5.82076609135e-11,59,14,0.169128971785,winner_extension
2019-11-22,winner_extension,10812622.5737,5.82076609135e-11,59,14,0.171212957852,winner_extension
2019-11-25,winner_extension,10797366.8146,19718.3750518,57,12,0.157375647497,winner_extension
2019-11-26,winner_extension,10833128.3838,19718.3750518,57,12,0.157641079066,winner_extension
2019-11-27,winner_extension,10789965.0534,19718.3750518,57,12,0.15787563866,winner_extension
2019-11-28,winner_extension,10756407.7978,19718.3750518,57,12,0.157881838818,winner_extension
2019-11-29,winner_extension,10658795.8217,19718.3750518,57,12,0.157711566744,winner_extension
2019-12-02,winner_extension,10631813.9687,638845.589787,49,11,0.159368705507,winner_extension
2019-12-03,winner_extension,10638786.4933,638845.589787,49,11,0.158754679021,winner_extension
2019-12-04,winner_extension,10601511.5131,638845.589787,49,11,0.15814088807,winner_extension
2019-12-05,winner_extension,10682351.0767,638845.589787,49,11,0.158161917938,winner_extension
2019-12-06,winner_extension,10763448.7936,638845.589787,49,11,0.158122978275,winner_extension
2019-12-09,winner_extension,10776055.5187,-5.82076609135e-10,47,11,0.155492948439,winner_extension
2019-12-10,winner_extension,10839402.6458,-5.82076609135e-10,47,11,0.155712358531,winner_extension
2019-12-11,winner_extension,10814029.7553,-5.82076609135e-10,47,11,0.155380819774,winner_extension
2019-12-12,winner_extension,10801128.1993,-5.82076609135e-10,47,11,0.155125396749,winner_extension
2019-12-13,winner_extension,10923919.6077,-5.82076609135e-10,47,11,0.155046151693,winner_extension
2019-12-16,winner_extension,11020131.0847,-2.91038304567e-10,47,12,0.183554039048,winner_extension
2019-12-17,winner_extension,11179030.4949,-2.91038304567e-10,47,12,0.184131581752,winner_extension
2019-12-18,winner_extension,11215534.9749,-2.91038304567e-10,47,12,0.183353362849,winner_extension
2019-12-19,winner_extension,11243479.5039,-2.91038304567e-10,47,12,0.183540761806,winner_extension
2019-12-20,winner_extension,11225744.1237,-2.91038304567e-10,47,12,0.184892182983,winner_extension
2019-12-23,winner_extension,11155287.1785,0,53,17,0.164536833599,winner_extension
2019-12-24,winner_extension,11377560.6124,0,53,17,0.165380574317,winner_extension
2019-12-25,winner_extension,11412494.183,0,53,17,0.164496785443,winner_extension
2019-12-26,winner_extension,11479862.3206,0,53,17,0.164540593323,winner_extension
2019-12-27,winner_extension,11439427.7415,0,53,17,0.163875974865,winner_extension
2019-12-30,winner_extension,11610036.14,8.73114913702e-11,60,20,0.149662243704,winner_extension
2019-12-31,winner_extension,11723158.3951,8.73114913702e-11,60,20,0.150588911065,winner_extension
2020-01-02,winner_extension,11946206.7326,8.73114913702e-11,60,20,0.149592412977,winner_extension
2020-01-03,winner_extension,11974532.775,8.73114913702e-11,60,20,0.148170860014,winner_extension
2020-01-06,winner_extension,12069357.1807,8.73114913702e-11,60,20,0.14751813496,winner_extension
2020-01-07,winner_extension,12151926.6846,0,68,20,0.149147901291,winner_extension
2020-01-08,winner_extension,11972991.4696,0,68,20,0.149118103426,winner_extension
2020-01-09,winner_extension,12113315.7283,0,68,20,0.14859516755,winner_extension
2020-01-10,winner_extension,12098662.262,0,68,20,0.149464342901,winner_extension
2020-01-13,winner_extension,12150484.5274,0,68,20,0.148839311547,winner_extension
2020-01-14,winner_extension,12142090.4046,-1.52795109898e-10,75,23,0.145336700054,winner_extension
2020-01-15,winner_extension,12020847.5693,-1.52795109898e-10,75,23,0.145000955298,winner_extension
2020-01-16,winner_extension,11979647.1603,-1.52795109898e-10,75,23,0.143349035739,winner_extension
2020-01-17,winner_extension,11932433.3891,-1.52795109898e-10,75,23,0.14250582047,winner_extension
2020-01-20,winner_extension,12025507.9586,-1.52795109898e-10,75,23,0.143627909163,winner_extension
2020-01-21,winner_extension,11741296.7912,-5.52972778678e-10,77,24,0.137007264393,winner_extension
2020-01-22,winner_extension,11806720.6501,-5.52972778678e-10,77,24,0.136951386868,winner_extension
2020-01-23,winner_extension,11350844.6081,-5.52972778678e-10,77,24,0.136491041268,winner_extension
2020-02-03,winner_extension,10241039.6915,-5.52972778678e-10,77,24,0.136491821153,winner_extension
2020-02-04,winner_extension,10270420.3332,-5.52972778678e-10,77,24,0.135785876882,winner_extension
2020-02-05,winner_extension,10559568.5474,235763.021144,68,24,0.109366131166,winner_extension
2020-02-06,winner_extension,10791705.401,235763.021144,68,24,0.108802111565,winner_extension
2020-02-07,winner_extension,10818210.0652,235763.021144,68,24,0.108068807501,winner_extension
2020-02-10,winner_extension,11074550.1979,235763.021144,68,24,0.107870190415,winner_extension
2020-02-11,winner_extension,11060061.7041,235763.021144,68,24,0.108423030524,winner_extension
2020-02-12,winner_extension,11209145.7837,474506.832598,58,21,0.243127615144,winner_extension
2020-02-13,winner_extension,11046687.4165,474506.832598,58,21,0.242128317946,winner_extension
2020-02-14,winner_extension,11012652.0493,474506.832598,58,21,0.239380098156,winner_extension
2020-02-17,winner_extension,11305919.2554,474506.832598,58,21,0.241382448319,winner_extension
2020-02-18,winner_extension,11460909.8095,474506.832598,58,21,0.239502748941,winner_extension
2020-02-19,winner_extension,11448261.9298,5.82076609135e-11,49,15,0.261827881195,winner_extension
2020-02-20,winner_extension,11665810.3936,5.82076609135e-11,49,15,0.259797571027,winner_extension
2020-02-21,winner_extension,11790789.0347,5.82076609135e-11,49,15,0.257305554678,winner_extension
2020-02-24,winner_extension,11961952.3457,5.82076609135e-11,49,15,0.259658291972,winner_extension
2020-02-25,winner_extension,11892692.4745,5.82076609135e-11,49,15,0.262291471939,winner_extension
2020-02-26,winner_extension,11378645.3928,-4.94765117764e-10,45,12,0.265438394671,winner_extension
2020-02-27,winner_extension,11337443.098,-4.94765117764e-10,45,12,0.269160924475,winner_extension
2020-02-28,winner_extension,10806229.7415,-4.94765117764e-10,45,12,0.274004539837,winner_extension
2020-03-02,winner_extension,11130654.2524,-4.94765117764e-10,45,12,0.272287278615,winner_extension
2020-03-03,winner_extension,11365178.7431,-4.94765117764e-10,45,12,0.274656048517,winner_extension
2020-03-04,winner_extension,11344497.6226,1.01863406599e-10,51,18,0.235903094358,winner_extension
2020-03-05,winner_extension,11544958.5477,1.01863406599e-10,51,18,0.236624157097,winner_extension
2020-03-06,winner_extension,11574214.0121,1.01863406599e-10,51,18,0.238452957626,winner_extension
2020-03-09,winner_extension,11076627.5474,1.01863406599e-10,51,18,0.240192076873,winner_extension
2020-03-10,winner_extension,11377665.8194,1.01863406599e-10,51,18,0.23648877844,winner_extension
2020-03-11,winner_extension,11277960.559,-2.91038304567e-11,60,24,0.216450719501,winner_extension
2020-03-12,winner_extension,11019931.2663,-2.91038304567e-11,60,24,0.21579903342,winner_extension
2020-03-13,winner_extension,10921827.1223,-2.91038304567e-11,60,24,0.217218881668,winner_extension
2020-03-16,winner_extension,10409975.0572,-2.91038304567e-11,60,24,0.214728356591,winner_extension
2020-03-17,winner_extension,10384255.651,-2.91038304567e-11,60,24,0.213493387366,winner_extension
2020-03-18,winner_extension,10270817.63,-6.40284270048e-10,60,25,0.197387181434,winner_extension
2020-03-19,winner_extension,10215127.6312,-6.40284270048e-10,60,25,0.195067237852,winner_extension
2020-03-20,winner_extension,10413706.8673,-6.40284270048e-10,60,25,0.198574192553,winner_extension
2020-03-23,winner_extension,10034975.3328,-6.40284270048e-10,60,25,0.199603051919,winner_extension
2020-03-24,winner_extension,10396858.7583,-6.40284270048e-10,60,25,0.20070435266,winner_extension
2020-03-25,winner_extension,10685707.3192,253191.218899,56,18,0.335743263254,winner_extension
2020-03-26,winner_extension,10876331.0908,253191.218899,56,18,0.339685212379,winner_extension
2020-03-27,winner_extension,10826524.1683,253191.218899,56,18,0.338294363208,winner_extension
2020-03-30,winner_extension,10681105.2772,253191.218899,56,18,0.33900413685,winner_extension
2020-03-31,winner_extension,10900036.351,253191.218899,56,18,0.344824602813,winner_extension
2020-04-01,winner_extension,10647443.4743,5542.61213465,50,15,0.422165399085,winner_extension
2020-04-02,winner_extension,10687654.8328,5542.61213465,50,15,0.418817074432,winner_extension
2020-04-03,winner_extension,10814929.5983,5542.61213465,50,15,0.423642452124,winner_extension
2020-04-07,winner_extension,11186122.364,5542.61213465,50,15,0.424059345424,winner_extension
2020-04-08,winner_extension,11024995.9951,5542.61213465,50,15,0.420277621504,winner_extension
2020-04-09,winner_extension,11327489.099,13.0128687537,43,8,0.695917112821,winner_extension
2020-04-10,winner_extension,11051255.2288,13.0128687537,43,8,0.696516988601,winner_extension
2020-04-13,winner_extension,11112566.3026,13.0128687537,43,8,0.696502144743,winner_extension
2020-04-14,winner_extension,11236518.4749,13.0128687537,43,8,0.6946631522,winner_extension
2020-04-15,winner_extension,11004541.9501,13.0128687537,43,8,0.693368307222,winner_extension
2020-04-16,winner_extension,10987626.8261,7.27595761418e-12,50,11,0.665975638709,winner_extension
2020-04-17,winner_extension,10915706.7025,7.27595761418e-12,50,11,0.664060128707,winner_extension
2020-04-20,winner_extension,10991162.3343,7.27595761418e-12,50,11,0.65986844356,winner_extension
2020-04-21,winner_extension,11032300.4417,7.27595761418e-12,50,11,0.662341222588,winner_extension
2020-04-22,winner_extension,11418187.8786,7.27595761418e-12,50,11,0.662362418338,winner_extension
2020-04-23,winner_extension,11430086.809,-5.82076609135e-11,58,13,0.62544498326,winner_extension
2020-04-24,winner_extension,11318472.8179,67013.372163,57,13,0.633942279761,winner_extension
2020-04-27,winner_extension,11519475.0032,67013.372163,57,13,0.63959481231,winner_extension
2020-04-28,winner_extension,11718803.4143,67013.372163,57,13,0.641035089195,winner_extension
2020-04-29,winner_extension,11361300.3941,67013.372163,57,13,0.638187816244,winner_extension
2020-04-30,winner_extension,11275930.9799,1.7462298274e-10,60,17,0.430328353581,winner_extension
2020-05-06,winner_extension,11429566.3353,1112726.33431,56,17,0.388417653621,winner_extension
2020-05-07,winner_extension,11665907.9893,1112726.33431,56,17,0.389420850999,winner_extension
2020-05-08,winner_extension,11818082.6513,1112726.33431,56,17,0.387492608657,winner_extension
2020-05-11,winner_extension,11703470.1679,1112726.33431,56,17,0.382714638398,winner_extension
2020-05-12,winner_extension,11988147.7939,8.73114913702e-11,62,19,0.287201610975,winner_extension
2020-05-13,winner_extension,12178033.3907,8.73114913702e-11,62,19,0.280661920643,winner_extension
2020-05-14,winner_extension,12097920.9646,8.73114913702e-11,62,19,0.279568512487,winner_extension
2020-05-15,winner_extension,12141507.4541,8.73114913702e-11,62,19,0.283756771522,winner_extension
2020-05-18,winner_extension,12504647.7523,8.73114913702e-11,62,19,0.289732473618,winner_extension
2020-05-19,winner_extension,12587865.1735,-2.32830643654e-10,65,20,0.179698476347,winner_extension
2020-05-20,winner_extension,12365258.9953,-2.32830643654e-10,65,20,0.181188133325,winner_extension
2020-05-21,winner_extension,12338145.4056,-2.32830643654e-10,65,20,0.184445546156,winner_extension
2020-05-22,winner_extension,12082879.1448,-2.32830643654e-10,65,20,0.183009856295,winner_extension
2020-05-25,winner_extension,12311394.3435,-2.32830643654e-10,65,20,0.187412172062,winner_extension
2020-05-26,winner_extension,12559804.9663,-2.91038304567e-11,65,20,0.134744105126,winner_extension
2020-05-27,winner_extension,12584228.8659,-2.91038304567e-11,65,20,0.134150665742,winner_extension
2020-05-28,winner_extension,12592534.5019,-2.91038304567e-11,65,20,0.134041069516,winner_extension
2020-05-29,winner_extension,12855460.1798,-2.91038304567e-11,65,20,0.134564573084,winner_extension
2020-06-01,winner_extension,13062175.6082,-2.91038304567e-11,65,20,0.133031803769,winner_extension
2020-06-02,winner_extension,12794774.3818,2.91038304567e-11,70,23,0.105071249879,winner_extension
2020-06-03,winner_extension,12792242.9667,2.91038304567e-11,70,23,0.106154038029,winner_extension
2020-06-04,winner_extension,13034818.3293,2.91038304567e-11,70,23,0.109605513353,winner_extension
2020-06-05,winner_extension,12927933.0852,2.91038304567e-11,70,23,0.107869985894,winner_extension
2020-06-08,winner_extension,12773119.065,2.91038304567e-11,70,23,0.105244954331,winner_extension
2020-06-09,winner_extension,12887566.0907,-4.07453626394e-10,72,24,0.118034335246,winner_extension
2020-06-10,winner_extension,12889292.178,-4.07453626394e-10,72,24,0.118084192531,winner_extension
2020-06-11,winner_extension,12756741.2418,-4.07453626394e-10,72,24,0.116429254313,winner_extension
2020-06-12,winner_extension,12859092.0409,-4.07453626394e-10,72,24,0.117505409949,winner_extension
2020-06-15,winner_extension,12756467.3453,-4.07453626394e-10,72,24,0.117376674812,winner_extension
2020-06-16,winner_extension,13077623.1366,-2.61934474111e-10,69,24,0.119465797171,winner_extension
2020-06-17,winner_extension,13057268.3565,-2.61934474111e-10,69,24,0.118245577913,winner_extension
2020-06-18,winner_extension,13002290.5606,326479.154443,67,24,0.121289282758,winner_extension
2020-06-19,winner_extension,13268912.2623,326479.154443,67,24,0.123873283172,winner_extension
2020-06-22,winner_extension,13230871.9434,326479.154443,67,24,0.124397922568,winner_extension
2020-06-23,winner_extension,13530757.8949,8.73114913702e-11,69,26,0.120704035272,winner_extension
2020-06-24,winner_extension,13498474.5309,8.73114913702e-11,69,26,0.119784945317,winner_extension
2020-06-29,winner_extension,13513523.7197,8.73114913702e-11,69,26,0.121046881625,winner_extension
2020-06-30,winner_extension,13821216.7894,8.73114913702e-11,69,26,0.123218144609,winner_extension
2020-07-01,winner_extension,14010920.695,8.73114913702e-11,69,26,0.124973535687,winner_extension
2020-07-02,winner_extension,14179216.6788,0,64,25,0.157277028753,winner_extension
2020-07-03,winner_extension,14077977.6145,0,64,25,0.153454827927,winner_extension
2020-07-06,winner_extension,14484158.0147,0,64,25,0.151679820203,winner_extension
2020-07-07,winner_extension,14779826.2735,0,64,25,0.153418672846,winner_extension
2020-07-08,winner_extension,14948642.1545,0,64,25,0.150991038279,winner_extension
2020-07-09,winner_extension,15132867.1202,-1.45519152284e-10,64,27,0.123050115573,winner_extension
2020-07-10,winner_extension,15142150.8936,-1.45519152284e-10,64,27,0.125959260086,winner_extension
2020-07-13,winner_extension,15803158.8933,-1.45519152284e-10,64,27,0.12765948181,winner_extension
2020-07-14,winner_extension,15791151.93,-1.45519152284e-10,64,27,0.12700102272,winner_extension
2020-07-15,winner_extension,15789594.0241,-1.45519152284e-10,64,27,0.132042637234,winner_extension
2020-07-16,winner_extension,14758250.1397,-3.49245965481e-10,69,31,0.110396472417,winner_extension
2020-07-17,winner_extension,14866428.5224,-3.49245965481e-10,69,31,0.109673081709,winner_extension
2020-07-20,winner_extension,15145496.815,-3.49245965481e-10,69,31,0.105268788162,winner_extension
2020-07-21,winner_extension,15371288.4954,-3.49245965481e-10,69,31,0.106839694453,winner_extension
2020-07-22,winner_extension,15503936.5446,-3.49245965481e-10,69,31,0.107506018042,winner_extension
2020-07-23,winner_extension,15501015.7658,-1.7462298274e-10,69,32,0.0873383238332,winner_extension
2020-07-24,winner_extension,14732211.7338,-1.7462298274e-10,69,32,0.0869414933035,winner_extension
2020-07-27,winner_extension,14840050.8499,-1.7462298274e-10,69,32,0.088031548039,winner_extension
2020-07-28,winner_extension,14978542.5869,-1.7462298274e-10,69,32,0.0895722459904,winner_extension
2020-07-29,winner_extension,15253046.5873,-1.7462298274e-10,69,32,0.0885893856106,winner_extension
2020-07-30,winner_extension,15273563.758,-2.03726813197e-10,74,35,0.0701900445804,winner_extension
2020-07-31,winner_extension,15383157.8687,-2.03726813197e-10,74,35,0.069530957068,winner_extension
2020-08-03,winner_extension,15827923.4705,-2.03726813197e-10,74,35,0.0678311544962,winner_extension
2020-08-04,winner_extension,15853043.2812,-2.03726813197e-10,74,35,0.0676413289363,winner_extension
2020-08-05,winner_extension,15878892.4486,-2.03726813197e-10,74,35,0.0670831569316,winner_extension
2020-08-06,winner_extension,15837295.9709,8.14907252789e-10,70,34,0.0539053016202,winner_extension
2020-08-07,winner_extension,15613462.8196,8.14907252789e-10,70,34,0.0540620823074,winner_extension
2020-08-10,winner_extension,15686987.663,8.14907252789e-10,70,34,0.0537752318894,winner_extension
2020-08-11,winner_extension,15463562.3192,8.14907252789e-10,70,34,0.0537796984465,winner_extension
2020-08-12,winner_extension,15312034.2065,8.14907252789e-10,70,34,0.0537223770023,winner_extension
2020-08-13,winner_extension,15505964.3315,5.82076609135e-11,66,32,0.0601430533609,winner_extension
2020-08-14,winner_extension,15554310.6395,5.82076609135e-11,66,32,0.059529790127,winner_extension
2020-08-17,winner_extension,15843276.9222,5.82076609135e-11,66,32,0.0596905936055,winner_extension
2020-08-18,winner_extension,16051060.6035,5.82076609135e-11,66,32,0.0597641290949,winner_extension
2020-08-19,winner_extension,16011209.2309,5.82076609135e-11,66,32,0.0602610091036,winner_extension
2020-08-20,winner_extension,15625738.7159,2.32830643654e-10,64,27,0.0655005257581,winner_extension
2020-08-21,winner_extension,15652716.8152,2.32830643654e-10,64,27,0.065074678776,winner_extension
2020-08-24,winner_extension,15846076.9238,2.32830643654e-10,64,27,0.066072419562,winner_extension
2020-08-25,winner_extension,15734199.5682,2.32830643654e-10,64,27,0.0662029734308,winner_extension
2020-08-26,winner_extension,15362242.0666,2.32830643654e-10,64,27,0.0659985964226,winner_extension
2020-08-27,winner_extension,15396176.9025,418574.155914,58,24,0.0790045043306,winner_extension
2020-08-28,winner_extension,15641339.1861,418574.155914,58,24,0.0788159601771,winner_extension
2020-08-31,winner_extension,15604998.1257,418574.155914,58,24,0.0785397693406,winner_extension
2020-09-01,winner_extension,15706067.5795,418574.155914,58,24,0.0780830601115,winner_extension
2020-09-02,winner_extension,15717548.6718,418574.155914,58,24,0.078308656482,winner_extension
2020-09-03,winner_extension,15640166.7776,78002.7089072,56,22,0.112588442421,winner_extension
2020-09-04,winner_extension,15505730.2242,78002.7089072,56,22,0.112319709835,winner_extension
2020-09-07,winner_extension,15188911.0123,78002.7089072,56,22,0.111893260631,winner_extension
2020-09-08,winner_extension,15193861.5292,78002.7089072,56,22,0.110626582701,winner_extension
2020-09-09,winner_extension,14915197.2406,78002.7089072,56,22,0.109999752473,winner_extension
2020-09-10,winner_extension,14603183.5909,1.45519152284e-10,54,19,0.170337866632,winner_extension
2020-09-11,winner_extension,14777049.8033,1.45519152284e-10,54,19,0.173738210362,winner_extension
2020-09-14,winner_extension,14981770.5494,1.45519152284e-10,54,19,0.172796561685,winner_extension
2020-09-15,winner_extension,15056468.3769,1.45519152284e-10,54,19,0.171981943217,winner_extension
2020-09-16,winner_extension,14911377.0756,1.45519152284e-10,54,19,0.171428615101,winner_extension
2020-09-17,winner_extension,14792331.9984,-4.65661287308e-10,51,16,0.179614778149,winner_extension
2020-09-18,winner_extension,14955224.3467,-4.65661287308e-10,51,16,0.180045441719,winner_extension
2020-09-21,winner_extension,14810454.8932,-4.65661287308e-10,51,16,0.178819449394,winner_extension
2020-09-22,winner_extension,14501065.7114,-4.65661287308e-10,51,16,0.180035900552,winner_extension
2020-09-23,winner_extension,14509973.3167,-4.65661287308e-10,51,16,0.178999477887,winner_extension
2020-09-24,winner_extension,14209065.881,0,52,12,0.211626990454,winner_extension
2020-09-25,winner_extension,14095770.3944,0,52,12,0.211782233561,winner_extension
2020-09-28,winner_extension,14058272.6948,0,52,12,0.212537912276,winner_extension
2020-09-29,winner_extension,14128190.5067,0,52,12,0.209976157045,winner_extension
2020-09-30,winner_extension,14176478.7978,0,52,12,0.211920413117,winner_extension
2020-10-09,winner_extension,14627068.613,555177.032562,50,9,0.180710756745,winner_extension
2020-10-12,winner_extension,15125648.4335,555177.032562,50,9,0.180667176092,winner_extension
2020-10-13,winner_extension,15262843.4225,555177.032562,50,9,0.179365291472,winner_extension
2020-10-14,winner_extension,15436866.2109,555177.032562,50,9,0.182115166024,winner_extension
2020-10-15,winner_extension,15233206.1421,555177.032562,50,9,0.182120748594,winner_extension
2020-10-16,winner_extension,15102377.3676,5.23868948221e-10,53,10,0.158279781204,winner_extension
2020-10-19,winner_extension,14970446.7705,5.23868948221e-10,53,10,0.15743195995,winner_extension
2020-10-20,winner_extension,15131008.0757,5.23868948221e-10,53,10,0.157058873004,winner_extension
