signal_date,absolute_market_state,complete_stocks,stock_p10,stock_p90,positive_stock_fraction,cross_sectional_dispersion,synchronization,complete_industries,common_industries,industry_persistence,absolute_market_state_state,absolute_market_state_prior_q1,absolute_market_state_prior_q2,cross_sectional_dispersion_state,cross_sectional_dispersion_prior_q1,cross_sectional_dispersion_prior_q2,synchronization_state,synchronization_prior_q1,synchronization_prior_q2,industry_persistence_state,industry_persistence_prior_q1,industry_persistence_prior_q2,year,block,cohort_id,trades,absolute_trade_return,winner_rate,severe_loss_rate,cohort_payoff,selected_industry_return,broad_proxy_return,relative_to_industry,relative_to_broad
2022-07-07,-0.005037178427,4555,-0.05806094183,0.219059633,0.7115257958,0.2771205749,0.4230515917,128,128,0.7963227889,HIGH,-0.05767272821,-0.0197503513,HIGH,0.2220863061,0.2672428485,MEDIUM,0.2546300699,0.5337640373,HIGH,0.6942753159,0.7784574712,2022,late,2022-07-07,10,-0.05714721468,0.3,0.5,-0.05714721468,-0.06416618214,-0.06678564729,0.007018967461,0.009638432608
2022-07-14,-0.03529540533,4557,-0.08765569513,0.1804148279,0.5464121132,0.268070523,0.09282422646,128,128,0.7640313129,MEDIUM,-0.05693775367,-0.01938994397,HIGH,0.2221892414,0.2676934312,LOW,0.2551364285,0.533508379,MEDIUM,0.6945862327,0.780265748,2022,late,2022-07-14,10,-0.0009646932702,0.5,0.1,-0.0009646932702,0.002483549788,-0.02153833506,-0.003448243058,0.02057364179
2022-07-21,-0.02713840096,4571,-0.07357990913,0.1648754915,0.6000875082,0.2384554006,0.2001750164,128,128,0.6705731551,MEDIUM,-0.05620277912,-0.01968630666,MEDIUM,0.2222921768,0.268070523,LOW,0.2541237113,0.5332527207,LOW,0.6948971495,0.7793616096,2022,late,2022-07-21,10,0.03432693913,0.5,0,0.03432693913,0.02344154689,-0.02875185613,0.01088539223,0.06307879526
2022-07-28,-0.02556885327,4575,-0.09006215821,0.1793004297,0.5742076503,0.2693625879,0.1484153005,128,128,0.7752643747,MEDIUM,-0.05607556868,-0.0197503513,HIGH,0.2223355278,0.2677968453,LOW,0.2535915376,0.5330850717,MEDIUM,0.6942753159,0.7784574712,2022,late,2022-07-28,10,-0.002814716621,0.3,0.1,-0.002814716621,-0.02179216868,-0.07621165367,0.01897745206,0.07339693705
2022-08-04,-0.04667178249,4587,-0.1149474087,0.1571832408,0.4654458252,0.2721306495,0.06910834968,128,128,0.7970895898,MEDIUM,-0.05594835824,-0.01981439594,HIGH,0.2223788789,0.2682407866,LOW,0.2524435396,0.5329174226,HIGH,0.6945862327,0.7773931057,2022,late,2022-08-04,10,-0.002371320234,0.5,0.1,-0.002371320234,-0.0336741007,-0.07248829678,0.03130278047,0.07011697655
2022-08-11,-0.001999898108,4590,-0.0745954526,0.2150368771,0.6511982571,0.2896323297,0.3023965142,128,128,0.8585938931,HIGH,-0.0558211478,-0.01987844058,HIGH,0.22242223,0.2685813137,MEDIUM,0.2506797172,0.5327497736,HIGH,0.6948971495,0.7793616096,2022,late,2022-08-11,10,-0.04056218745,0.3,0.2,-0.04056218745,-0.05133224079,-0.08544501999,0.01077005334,0.04488283254
2022-08-18,-0.01422693728,4592,-0.071068632,0.1993658316,0.606054007,0.2704344636,0.2121080139,128,128,0.8437042208,HIGH,-0.0557662214,-0.0197503513,HIGH,0.2225874898,0.2687658843,LOW,0.2515616284,0.5285381633,HIGH,0.6952080663,0.7811698865,2022,late,2022-08-18,10,-0.05004346352,0.2,0.2,-0.05004346352,-0.06156470071,-0.1407617293,0.01152123719,0.09071826577
2022-08-25,-0.05797135103,4601,-0.1181736795,0.1117734724,0.3703542708,0.2299471519,0.2592914584,128,128,0.4699745926,LOW,-0.05571129501,-0.01938994397,MEDIUM,0.2227527497,0.2689199876,MEDIUM,0.2484630268,0.5243265529,LOW,0.6956315235,0.781356818,2022,late,2022-08-25,10,-0.06273808099,0.2,0.3,-0.06273808099,-0.06366629824,-0.1173313646,0.0009282172547,0.05459328362
2022-09-01,-0.0478669152,4613,-0.1412787724,0.1071848123,0.4378929113,0.2484635846,0.1242141773,128,128,0.515885369,MEDIUM,-0.0558211478,-0.01968630666,MEDIUM,0.2229180095,0.2688581696,LOW,0.2506797172,0.5201149425,LOW,0.6948971495,0.7812633523,2022,late,2022-09-01,10,-0.1194820984,0.1,0.9,-0.1194820984,-0.1136890843,-0.1211562858,-0.005793014126,0.001674187336
2022-09-08,-0.06646722842,4624,-0.1607991803,0.09299514145,0.3451557093,0.2537943218,0.3096885813,128,128,0.8502105841,LOW,-0.0557662214,-0.0197503513,MEDIUM,0.2231605631,0.2687658843,MEDIUM,0.2462463363,0.5198477299,HIGH,0.6942753159,0.7811698865,2022,late,2022-09-08,10,-0.07128196443,0.1,0.4,-0.07128196443,-0.08355446285,-0.1015155271,0.01227249843,0.03023356263
2022-09-16,-0.1166806517,4634,-0.2344853267,0.03707227616,0.1640051791,0.2715576029,0.6719896418,128,128,0.7970495331,LOW,-0.05594835824,-0.01981439594,HIGH,0.2234031168,0.268673599,HIGH,0.2484630268,0.5195805173,HIGH,0.6945862327,0.781356818,2022,late,2022-09-16,10,-0.04567487651,0.3,0.2,-0.04567487651,-0.07520684386,-0.0504950703,0.02953196735,0.004820193784
2022-09-23,-0.1030763696,4643,-0.1782919913,0.02735721393,0.1533491277,0.2056492052,0.6933017446,128,128,0.6460240798,LOW,-0.05620277912,-0.01987844058,LOW,0.2236456704,0.2688581696,HIGH,0.2506797172,0.5201149425,LOW,0.6948971495,0.7816829946,2022,late,2022-09-23,10,-0.006851797316,0.5,0.2,-0.006851797316,-0.001027761213,-0.0694034076,-0.005824036103,0.06255161028
2022-09-30,-0.1138896591,4649,-0.1672875696,0.01791775626,0.1245429125,0.1852053258,0.7509141751,128,128,0.6512429042,LOW,-0.05738182706,-0.01996493095,LOW,0.2231605631,0.2687658843,HIGH,0.2515616284,0.5285381633,LOW,0.6942753159,0.7814502838,2022,late,2022-09-30,10,0.06668531654,0.8,0,0.06668531654,0.1082295209,0.03745903467,-0.04154420441,0.02922628187
2022-10-14,-0.09033253781,4661,-0.1548893647,0.04656862745,0.1731388114,0.2014579922,0.6537223772,128,128,0.446072148,LOW,-0.05811680161,-0.02005142132,LOW,0.2227527497,0.268673599,HIGH,0.2524435396,0.5329174226,LOW,0.6941913874,0.781356818,2022,late,2022-10-14,10,-0.002835282271,0.6,0.1,-0.002835282271,-0.02595437033,-0.006764612294,0.02311908806,0.003929330023
2022-10-21,-0.03826668997,4670,-0.1096599825,0.1144174811,0.4278372591,0.2240774636,0.1443254818,128,128,0.5096307911,MEDIUM,-0.05840770276,-0.0201379117,MEDIUM,0.22242223,0.2685813137,LOW,0.2533254508,0.5332527207,LOW,0.6933215833,0.7812633523,2022,late,2022-10-21,10,0.06125594689,0.6,0.1,0.06125594689,0.0002644922382,-0.001697290473,0.06099145465,0.06295323736
2022-10-28,-0.05367011657,4682,-0.1445385183,0.1318620118,0.3639470312,0.27640053,0.2721059376,128,128,0.7554133858,MEDIUM,-0.05826225218,-0.02036337369,HIGH,0.2225874898,0.2684110501,MEDIUM,0.2515616284,0.5330850717,MEDIUM,0.6916659037,0.7811698865,2022,late,2022-10-28,10,0.05845436414,0.9,0,0.05845436414,0.07345571923,0.0125945653,-0.01500135509,0.04585979884
2022-11-04,0.0498220781,4692,-0.04244207486,0.2497408655,0.8111679454,0.2921829403,0.6223358909,128,128,0.797163981,HIGH,-0.05811680161,-0.02058883569,HIGH,0.2227527497,0.268673599,HIGH,0.2524435396,0.5329174226,HIGH,0.6924937435,0.780265748,2022,late,2022-11-04,10,0.0919180892,0.8,0,0.0919180892,0.01868952181,-0.03235024652,0.07322856739,0.1242683357
2022-11-11,0.009311361645,4700,-0.05626295488,0.1726200321,0.7376595745,0.228882987,0.4753191489,128,128,0.695087896,HIGH,-0.05797135103,-0.0201379117,MEDIUM,0.2229180095,0.2688581696,MEDIUM,0.2533254508,0.5332527207,MEDIUM,0.6933215833,0.7812633523,2022,late,2022-11-11,10,0.06988874645,0.9,0,0.06988874645,0.04671147545,-0.03354672594,0.02317727101,0.1034354724
2022-11-18,0.01225798001,4699,-0.05792476888,0.1807241699,0.7424984039,0.2386489388,0.4849968078,128,128,0.7142121406,HIGH,-0.05738182706,-0.01996493095,MEDIUM,0.2231605631,0.2687658843,MEDIUM,0.2535915376,0.5330850717,MEDIUM,0.6941494232,0.7811698865,2022,late,2022-11-18,10,0.02931751229,0.5,0,0.02931751229,0.04842663377,-0.05002287589,-0.01910912148,0.07934038818
2022-11-25,0.02704965602,4717,-0.03821740548,0.1864273818,0.8106847573,0.2246447872,0.6213695145,128,128,0.4329907526,HIGH,-0.05679230309,-0.01981439594,MEDIUM,0.2234031168,0.268673599,HIGH,0.2538576245,0.5329174226,LOW,0.6941913874,0.780265748,2022,late,2022-11-25,10,0.03262134215,0.3,0,0.03262134215,-0.04298725013,-0.07287823523,0.07560859228,0.1054995774
2022-12-02,-0.01557929761,4723,-0.08892087047,0.1417005983,0.6157103536,0.2306214687,0.2314207072,128,128,0.8229090368,HIGH,-0.05620277912,-0.01968630666,MEDIUM,0.2236456704,0.2685813137,LOW,0.2541237113,0.5332527207,HIGH,0.6933215833,0.7793616096,2022,late,2022-12-02,10,-0.05334358839,0.2,0.2,-0.05334358839,-0.02497637994,-0.08163077158,-0.02836720845,0.02828718319
2022-12-09,-0.02424561211,4724,-0.08296338786,0.1306303446,0.5713378493,0.2135937324,0.1426756986,128,128,0.7478254898,MEDIUM,-0.05607556868,-0.01909358128,LOW,0.2237896015,0.2684110501,LOW,0.2535915376,0.5330850717,MEDIUM,0.6941494232,0.7811698865,2022,late,2022-12-09,10,-0.01769294324,0.5,0,-0.01769294324,-0.01572638963,-0.05090060919,-0.001966553616,0.03320766595
2022-12-16,-0.04717501544,4734,-0.1131363657,0.1046831683,0.3967046895,0.217819534,0.206590621,128,128,0.8583993316,MEDIUM,-0.05594835824,-0.01938994397,LOW,0.2234031168,0.2682407866,LOW,0.2524435396,0.5329174226,HIGH,0.6941913874,0.780265748,2022,late,2022-12-16,10,0.02416858264,0.4,0,0.02416858264,-0.03247741994,-0.03316324356,0.05664600258,0.0573318262
2022-12-23,-0.07072141566,4735,-0.1336412955,0.07827363178,0.2299894403,0.2119149273,0.5400211193,128,128,0.7791899377,LOW,-0.0558211478,-0.01968630666,LOW,0.2229180095,0.268070523,HIGH,0.2506797172,0.5327497736,MEDIUM,0.6942333516,0.7812633523,2022,late,2022-12-23,10,0.04941361833,0.7,0,0.04941361833,-0.02165462874,0.03924938373,0.07106824708,0.0101642346
2022-12-30,-0.08288231464,4741,-0.1354871448,0.04461687682,0.1879350348,0.1801040216,0.6241299304,128,128,0.8060336935,LOW,-0.05607556868,-0.0197503513,LOW,0.2225874898,0.2677968453,HIGH,0.2515616284,0.5330850717,HIGH,0.6942753159,0.7811698865,2022,late,2022-12-30,10,0.01648438006,0.7,0.1,0.01648438006,-0.05180166206,0.0374275715,0.06828604212,-0.02094319144
2023-01-09,-0.04732620506,4747,-0.09655499819,0.07632027884,0.3140931114,0.172875277,0.3718137771,128,128,0.5007896905,MEDIUM,-0.05679230309,-0.01981439594,LOW,0.2223788789,0.2675231676,MEDIUM,0.2524435396,0.533508379,LOW,0.6945461759,0.781356818,2023,late,2023-01-09,10,0.1185303844,0.9,0,0.1185303844,0.06375346146,0.02170459939,0.05477692294,0.09682578502
2023-01-16,-0.02671078304,4755,-0.08482553992,0.1062486634,0.468980021,0.1910742033,0.06203995794,128,128,0.5650292987,MEDIUM,-0.05620277912,-0.01987844058,LOW,0.2222921768,0.26724949,LOW,0.2533254508,0.5332527207,LOW,0.6942333516,0.7812633523,2023,late,2023-01-16,10,0.1398251019,0.9,0,0.1398251019,0.07839901069,0.001225420644,0.06142609117,0.1385996812
2023-01-30,0.05116762792,4757,-0.008729203994,0.2077192645,0.881437881,0.2164484685,0.762875762,128,128,0.6118899927,HIGH,-0.05607556868,-0.01996493095,LOW,0.2220863061,0.2672428485,HIGH,0.2515616284,0.5330850717,LOW,0.6941494232,0.7811698865,2023,late,2023-01-30,10,0.09827723156,0.8,0,0.09827723156,0.02570613622,-0.03362893091,0.07257109534,0.1319061625
2023-02-06,0.05761396248,4767,-0.01118855673,0.224098767,0.8777008601,0.2352873238,0.7554017202,128,128,0.8343309376,HIGH,-0.05594835824,-0.01981439594,MEDIUM,0.2219020596,0.267236207,HIGH,0.2524435396,0.533508379,HIGH,0.6924937435,0.7805099036,2023,late,2023-02-06,10,0.05552041871,0.8,0,0.05552041871,0.03290976745,-0.03058545797,0.02261065126,0.08610587668
2023-02-13,0.04269687649,4770,-0.01048659384,0.1921388939,0.8775681342,0.2026254877,0.7551362683,128,128,0.8343252152,HIGH,-0.0558211478,-0.01968630666,LOW,0.2219833708,0.2672295655,HIGH,0.2533254508,0.5340196956,HIGH,0.6933215833,0.7812633523,2023,late,2023-02-13,10,-0.03418436669,0.2,0.2,-0.03418436669,-0.03849588376,-0.06942113318,0.004311517073,0.03523676649
2023-02-20,0.02398165656,4771,-0.03235294118,0.1693711968,0.8103123035,0.2017241379,0.620624607,128,128,0.7053023714,HIGH,-0.0557662214,-0.01909358128,LOW,0.2218207484,0.2672019122,HIGH,0.2535915376,0.534707907,MEDIUM,0.6941494232,0.7814502838,2023,late,2023-02-20,10,-0.0249498285,0.4,0.1,-0.0249498285,-0.03042163279,-0.07200837501,0.005471804299,0.04705854651
2023-02-27,-0.0145118155,4773,-0.06431384727,0.1231615954,0.6276974649,0.1874754427,0.2553949298,128,128,0.7097315052,HIGH,-0.05571129501,-0.01848918412,LOW,0.2216178403,0.2671742588,MEDIUM,0.2538576245,0.5354655889,MEDIUM,0.6941913874,0.781356818,2023,late,2023-02-27,10,-0.03500075243,0.2,0,-0.03500075243,-0.03962375108,-0.04413788243,0.004622998654,0.009137130001
2023-03-06,-0.01581676428,4778,-0.06554591756,0.1109172056,0.6084135622,0.1764631231,0.2168271243,128,128,0.614602408,HIGH,-0.05565636861,-0.01787311519,LOW,0.2213746466,0.2671466055,LOW,0.2541237113,0.5350520127,LOW,0.6942333516,0.7812633523,2023,late,2023-03-06,10,-0.02552935359,0.3,0.1,-0.02552935359,-0.05087952918,-0.05212356048,0.02535017559,0.02659420689
2023-03-13,-0.05716331849,4785,-0.1170314298,0.072363396,0.3034482759,0.1893948258,0.3931034483,128,128,0.6508595038,LOW,-0.05563289545,-0.01771908539,LOW,0.2212524,0.2667334002,MEDIUM,0.2535915376,0.534707907,LOW,0.6941494232,0.7811698865,2023,late,2023-03-13,10,-0.01743958643,0.4,0.1,-0.01743958643,0.01221682323,-0.03516601722,-0.02965640966,0.0177264308
2023-03-20,-0.0605289033,4787,-0.1242559765,0.08394375585,0.3047837894,0.2081997323,0.3904324211,128,128,0.7689869072,LOW,-0.05571129501,-0.01779610029,LOW,0.221013548,0.2663201949,MEDIUM,0.2538576245,0.5343638013,MEDIUM,0.6924937435,0.7805099036,2023,late,2023-03-20,10,0.1351212743,0.8,0,0.1351212743,0.04862094127,-0.01673244992,0.086500333,0.1518537242
2023-03-27,-0.03642587309,4792,-0.1073488098,0.1411138686,0.4148580968,0.2484626784,0.1702838063,128,128,0.8377472075,MEDIUM,-0.0558211478,-0.01787311519,MEDIUM,0.2206580908,0.2659069896,LOW,0.2541237113,0.5340196956,HIGH,0.6933215833,0.7798499206,2023,late,2023-03-27,10,0.01006103322,0.6,0.1,0.01006103322,0.08532043695,-0.09226818423,-0.07525940373,0.1023292175
2023-04-03,-0.04987478438,4797,-0.1070642403,0.1096416404,0.3447988326,0.2167058807,0.3104023348,128,128,0.8271779436,MEDIUM,-0.0557662214,-0.01818114966,LOW,0.2208358194,0.2658931031,MEDIUM,0.2535915376,0.5337640373,HIGH,0.6941494232,0.7811698865,2023,late,2023-04-03,10,0.305247298,0.9,0,0.305247298,0.1367554601,-0.0778054363,0.1684918379,0.3830527343
2023-04-11,-0.04264709576,4801,-0.09685379395,0.1230038843,0.4042907728,0.2198576783,0.1914184545,128,128,0.6741496521,MEDIUM,-0.05571129501,-0.01848918412,LOW,0.2205301289,0.2658792166,LOW,0.2538576245,0.533508379,LOW,0.6941913874,0.781356818,2023,late,2023-04-11,10,0.1944189001,0.8,0,0.1944189001,0.1224690059,-0.08283053586,0.07194989423,0.277249436
2023-04-18,-0.02248100879,4810,-0.0756097561,0.1363933938,0.5128898129,0.2120031499,0.02577962578,128,128,0.7250446347,MEDIUM,-0.05565636861,-0.01879721859,LOW,0.2202742051,0.2658653301,LOW,0.2533254508,0.5332527207,MEDIUM,0.6933215833,0.7812633523,2023,late,2023-04-18,10,0.01767417243,0.5,0.1,0.01767417243,0.02043549779,-0.07208606249,-0.00276132536,0.08976023492
2023-04-25,-0.09443647086,4810,-0.1741086246,0.0851387003,0.2212058212,0.2592473249,0.5575883576,128,128,0.5606974455,LOW,-0.05563289545,-0.01909358128,MEDIUM,0.2199965206,0.2658536419,HIGH,0.2515616284,0.5330850717,LOW,0.6941494232,0.7811698865,2023,late,2023-04-25,10,0.01675408879,0.4,0.2,0.01675408879,-0.02937360117,-0.02051263634,0.04612768996,0.03726672513
2023-05-05,-0.06505725459,4813,-0.1762064852,0.1074097792,0.3020984833,0.2836162644,0.3958030335,128,128,0.7240317707,LOW,-0.05571129501,-0.01938994397,HIGH,0.2201353628,0.2658419537,MEDIUM,0.2524435396,0.533508379,MEDIUM,0.6924937435,0.7805099036,2023,late,2023-05-05,10,-0.05765676978,0.1,0.1,-0.05765676978,-0.05545373242,-0.02984999078,-0.002203037351,-0.027806779
2023-05-12,-0.05712094581,4818,-0.1773510278,0.09573233185,0.3318804483,0.2730833596,0.3362391034,128,128,0.8221250687,LOW,-0.0558211478,-0.01968630666,HIGH,0.2202742051,0.2658653301,MEDIUM,0.2533254508,0.5332527207,HIGH,0.6933215833,0.7798499206,2023,late,2023-05-12,9,-0.02867622053,0.2222222222,0.1111111111,-0.02867622053,-0.01343846233,-0.02874744797,-0.0152377582,7.122743687e-05
2023-05-19,-0.04667596363,4830,-0.1486873101,0.08973647652,0.36873706,0.2384237866,0.2625258799,128,128,0.7543833547,MEDIUM,-0.05607556868,-0.0197503513,MEDIUM,0.220402167,0.2658931031,MEDIUM,0.2535915376,0.5330850717,MEDIUM,0.6941494232,0.7811698865,2023,late,2023-05-19,10,-0.02988821458,0.2,0,-0.02988821458,-0.03028082514,-0.023412266,0.0003926105625,-0.00647594858
2023-05-26,0.009646417931,4837,-0.09172527409,0.1558108186,0.6406863759,0.2475360927,0.2813727517,128,128,0.5970632668,HIGH,-0.05594835824,-0.01981439594,MEDIUM,0.2205301289,0.2658792166,MEDIUM,0.2538576245,0.5329174226,LOW,0.6941913874,0.7805099036,2023,late,2023-05-26,10,0.01713684046,0.6,0,0.01713684046,0.03198771561,-0.03817197524,-0.01485087514,0.05530881571
2023-06-02,-0.01633750571,4834,-0.07824232434,0.1216460485,0.5527513446,0.1998883729,0.1055026893,128,128,0.6373603736,HIGH,-0.0558211478,-0.01968630666,LOW,0.2206580908,0.2658653301,LOW,0.2541237113,0.5327497736,LOW,0.6933215833,0.7798499206,2023,late,2023-06-02,9,0.03631541863,0.5555555556,0,0.03631541863,0.05073852897,-0.02784528574,-0.01442311034,0.06416070437
2023-06-09,-0.02402155559,4835,-0.0804857633,0.1328300799,0.4858324716,0.2133158432,0.02833505688,128,128,0.7503433437,MEDIUM,-0.0557662214,-0.01909358128,LOW,0.220402167,0.2658536419,LOW,0.2535915376,0.5285381633,MEDIUM,0.6916659037,0.7791899377,2023,late,2023-06-09,10,0.05248521124,0.8,0,0.05248521124,0.06189945353,-0.02128118671,-0.00941424229,0.07376639794
2023-06-16,-0.02243816712,4840,-0.06819892694,0.1304969128,0.5165289256,0.1986958397,0.03305785124,128,128,0.5902192822,MEDIUM,-0.05571129501,-0.01938994397,LOW,0.2201353628,0.2658419537,LOW,0.2524435396,0.5243265529,LOW,0.6924937435,0.7789457822,2023,late,2023-06-16,10,-0.1212889249,0.1,0.7,-0.1212889249,-0.09597430637,-0.04543712361,-0.02531461849,-0.07585180125
2023-06-27,-0.03890400124,4855,-0.08703864227,0.1072530623,0.4234809475,0.1942917046,0.153038105,128,128,0.8002426296,MEDIUM,-0.05565636861,-0.01968630666,LOW,0.2198576783,0.2658302655,LOW,0.2506797172,0.5201149425,HIGH,0.6916029573,0.7787016267,2023,late,2023-06-27,10,0.01950149597,0.6,0,0.01950149597,-0.004184605855,-0.02381558266,0.02368610182,0.04331707863
2023-07-04,-0.01711436984,4866,-0.07178316401,0.1282635618,0.5711056309,0.2000467258,0.1422112618,128,128,0.6390084234,HIGH,-0.05563289545,-0.0197503513,LOW,0.2191932184,0.2657709426,LOW,0.2462463363,0.5198477299,LOW,0.6916659037,0.7791899377,2023,late,2023-07-04,10,0.03586472913,0.6,0,0.03586472913,-0.01484527707,-0.04440842247,0.0507100062,0.0802731516
2023-07-11,-0.00193145713,4875,-0.08698239993,0.1491388408,0.6465641026,0.2361212407,0.2931282051,128,128,0.8429774767,HIGH,-0.05560942229,-0.01938994397,MEDIUM,0.2186908315,0.2657116196,MEDIUM,0.2411477083,0.5195805173,HIGH,0.691540011,0.7789457822,2023,late,2023-07-11,10,0.02708906354,0.5,0,0.02708906354,-0.0146744057,-0.04285175275,0.04176346924,0.06994081629
2023-07-18,-0.02002414468,4882,-0.1123694292,0.1039768853,0.5473166735,0.2163463145,0.09463334699,128,128,0.7752071507,MEDIUM,-0.05558594913,-0.01879721859,LOW,0.2188609884,0.2656522966,LOW,0.2440296459,0.5193133047,MEDIUM,0.6916029573,0.7798499206,2023,late,2023-07-18,10,-0.02406898264,0.2,0,-0.02406898264,-0.04819504177,-0.0606127601,0.02412605914,0.03654377747
2023-07-25,0.004606891248,4896,-0.08330632556,0.1142292886,0.6425653595,0.1975356142,0.285130719,128,128,0.3922301318,HIGH,-0.05543860332,-0.01909358128,LOW,0.2185206746,0.2656255955,MEDIUM,0.2382657708,0.5190117202,LOW,0.6916659037,0.7791899377,2023,late,2023-07-25,10,-0.007086648533,0.4,0,-0.007086648533,-0.01132757249,-0.075575494,0.004240923959,0.06848884547
2023-08-01,-0.01783397063,4904,-0.12445248,0.1035636149,0.4951060359,0.2280160948,0.009787928222,128,128,0.8015015565,HIGH,-0.05529125751,-0.01848918412,MEDIUM,0.2181735232,0.2655988944,LOW,0.2411477083,0.5187101356,HIGH,0.691540011,0.7789457822,2023,late,2023-08-01,10,0.007493051623,0.4,0,0.007493051623,-0.01405359779,-0.06710398258,0.02154664942,0.07459703421
2023-08-08,-0.026167471,4912,-0.1186931399,0.09090909091,0.4303745928,0.2096022308,0.1392508143,128,128,0.8299361381,MEDIUM,-0.0551439117,-0.01787311519,LOW,0.2183505177,0.2655721932,LOW,0.2353838332,0.5184085511,HIGH,0.6916029573,0.7798499206,2023,late,2023-08-08,10,-0.05419029453,0,0.1,-0.05419029453,-0.04204210208,-0.05453988867,-0.01214819244,0.000349594144
2023-08-15,-0.04475578346,4921,-0.1283950617,0.07073954984,0.3111156269,0.1991346116,0.3777687462,128,128,0.7433791888,MEDIUM,-0.05513655647,-0.01818114966,LOW,0.2179965286,0.2654243276,MEDIUM,0.2327417492,0.5182501284,MEDIUM,0.6916659037,0.7811698865,2023,late,2023-08-15,10,-0.05793126108,0,0.1,-0.05793126108,-0.05640109742,-0.03181406183,-0.001530163657,-0.02611719925
2023-08-22,-0.06284717878,4929,-0.1234695937,0.03514925162,0.1945627916,0.1586188453,0.6108744167,128,128,0.6672198315,LOW,-0.05512920124,-0.01848918412,LOW,0.2175459057,0.2652764621,HIGH,0.2340627912,0.5180917058,LOW,0.6924937435,0.7805099036,2023,late,2023-08-22,10,-0.05193067155,0,0,-0.05193067155,-0.0689573085,-0.03536782983,0.01702663696,-0.01656284172
2023-08-29,-0.05773213298,4934,-0.1193884569,0.04248564674,0.2140251317,0.1618741037,0.5719497365,128,128,0.5663969511,LOW,-0.0551439117,-0.01879721859,LOW,0.2169986491,0.2651285965,HIGH,0.2353838332,0.5184085511,LOW,0.6916029573,0.7798499206,2023,late,2023-08-29,10,-0.08558217869,0,0.5,-0.08558217869,-0.0863217359,-0.04663271311,0.0007395572083,-0.03894946558
2023-09-05,-0.03593903333,4943,-0.1021681071,0.06165903392,0.3493829658,0.163827141,0.3012340684,128,128,0.4424555942,MEDIUM,-0.05543860332,-0.01909358128,LOW,0.2168034701,0.2651008956,MEDIUM,0.2382657708,0.5190117202,LOW,0.6914770646,0.7791899377,2023,late,2023-09-05,10,-0.02341223874,0.3,0,-0.02341223874,-0.007175671801,-0.04674279159,-0.01623656694,0.02333055285
2023-09-12,-0.01606918071,4949,-0.08533248391,0.08673118429,0.4855526369,0.1720636682,0.02889472621,128,128,0.678927852,HIGH,-0.05529125751,-0.01938994397,LOW,0.2166200766,0.2650731947,LOW,0.2411477083,0.5187101356,LOW,0.691293948,0.7789457822,2023,late,2023-09-12,10,-0.02207301135,0.2,0,-0.02207301135,-0.004869504895,-0.07032794873,-0.01720350645,0.04825493738
2023-09-19,-0.02062693956,4956,-0.09402114383,0.08045083462,0.459039548,0.1744719784,0.08192090395,128,128,0.526282961,MEDIUM,-0.0551439117,-0.01879721859,LOW,0.2164484685,0.2650454938,LOW,0.2353838332,0.5184085511,LOW,0.6905576665,0.7787016267,2023,late,2023-09-19,10,-0.03372715421,0.1,0.2,-0.03372715421,-0.05492608884,-0.06193619425,0.02119893463,0.02820904004
2023-09-26,-0.03426012523,4959,-0.09895833852,0.06720896609,0.3672111313,0.1661673046,0.2655777374,128,128,0.7202664347,MEDIUM,-0.05513655647,-0.01909358128,LOW,0.2163803658,0.2645170816,MEDIUM,0.2327417492,0.5182501284,MEDIUM,0.6892682201,0.7784574712,2023,late,2023-09-26,10,-0.01577905301,0.3,0.1,-0.01577905301,-0.01516651369,-0.03574895856,-0.0006125393156,0.01996990555
2023-10-11,-0.04179849664,4960,-0.09694354006,0.06954111479,0.3181451613,0.1664846549,0.3637096774,128,128,0.6424819172,MEDIUM,-0.05512920124,-0.01938994397,LOW,0.2160709083,0.2639886694,MEDIUM,0.2340627912,0.5180917058,LOW,0.6899129433,0.7773931057,2023,late,2023-10-11,10,0.01495610777,0.5,0,0.01495610777,0.05939323971,-0.01960669117,-0.04443713194,0.03456279894
2023-10-18,-0.06720591856,4963,-0.1265865209,0.05036036036,0.2059238364,0.1769468813,0.5881523272,128,128,0.7262406153,LOW,-0.05512184601,-0.01968630666,LOW,0.2155200959,0.2634602572,HIGH,0.2353838332,0.5179332832,MEDIUM,0.6884251206,0.7763287402,2023,late,2023-10-18,10,0.07578868536,0.6,0,0.07578868536,0.04775060816,0.01958629059,0.0280380772,0.05620239477
2023-10-25,-0.0482908696,4970,-0.1166350179,0.07127394923,0.2613682093,0.1879089671,0.4772635815,128,128,0.6512715162,MEDIUM,-0.05513655647,-0.0197503513,LOW,0.2152949752,0.2632602471,MEDIUM,0.2382657708,0.5182501284,LOW,0.6892682201,0.7752643747,2023,late,2023-10-25,10,0.09592418216,1,0,0.09592418216,0.04993336248,0.01932331316,0.04599081969,0.076600869
2023-11-01,-0.01690805007,4974,-0.09884096709,0.1092678474,0.4794933655,0.2081088145,0.041013269,128,128,0.628982787,HIGH,-0.05512920124,-0.01981439594,LOW,0.2148634507,0.263060237,LOW,0.2411477083,0.5180917058,LOW,0.687582021,0.7752453,2023,late,2023-11-01,10,0.01200931773,0.6,0,0.01200931773,0.01080130208,-0.007444914794,0.001208015655,0.01945423252
